#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3569263	1161	9049	107581	114511	-	-	ERCC8	AIP	CKN1|CSA|UVSS2	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q13216	B4DGZ9|B3KPW7	NP_001007234|NP_001007235|NP_001277214|NP_000073	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3569272	54461	9049	119967	114511	PP3971	-	FBXW5	AIP	Fbw5	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q969U6	A0A024R8H7	NP_061871	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3569367	2783	9049	109045	114511	-	-	GNB2	AIP	-	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P62879	Q6FHM2	NP_005264	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3570177	282809	9049	129421	114511	-	-	POC1B	AIP	CORD20|PIX1|TUWD12|WDR51B	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q8TC44	A0MNP0	NP_758440|NP_001186706	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3570810	9410	9049	114805	114511	RP11-490K7.3	-	SNRNP40	AIP	40K|HPRP8BP|PRP8BP|PRPF8BP|SPF38|WDR57	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q96DI7	A0MNP2	NP_004805	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3571230	7089	9049	112944	114511	-	-	TLE2	AIP	ESG|ESG2|GRG2	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q04725	K7EMK7	NP_003251|NP_001138233|NP_001138234|NP_001287775	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3571561	348793	9049	131531	114511	-	-	WDR53	AIP	-	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q7Z5U6	-	NP_872433	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3571627	23038	9049	116677	114511	RP11-4K3__A.1	-	WDTC1	AIP	ADP|DCAF9	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q8N5D0	-	NP_001263181|NP_055838	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3571698	55884	9049	120976	114511	-	-	WSB2	AIP	SBA2	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q9NYS7	-	NP_061109|NP_001265487|NP_001265486	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3626835	10950	9049	116150	114511	-	-	BTG3	AIP	ANA|TOB5|TOB55|TOFA	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Two-hybrid	physical	Viard J (2022)	PUBMED:35914814	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q14201	Q6IAU3	NP_001124386|NP_006797	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3627213	84458	9049	124093	114511	-	-	LCOR	AIP	MLR2	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Two-hybrid	physical	Viard J (2022)	PUBMED:35914814	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96JN0	-	NP_001333445|NP_115816|NP_001164236|NP_001164237	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3627733	30811	9049	119035	114511	-	-	HUNK	AIP	-	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Two-hybrid	physical	Viard J (2022)	PUBMED:35914814	9606	9606	High Throughput	-	-	-	-	BIOGRID	P57058	-	NP_055401	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3637919	6119	9049	112039	114511	-	-	RPA3	AIP	REPA3	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Gall-Duncan T (2023)	PUBMED:37827155	9606	9606	High Throughput	-	-	>5 log2-fold enrichment and p value < 0.01 versus untransfected controls|BioID|Untreated HEK293T cells (6.1874 log2-fold enrichment)	-	BIOGRID	P35244	A4D105	NP_002938	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3647112	7328	9049	113176	114511	-	-	UBE2H	AIP	E2-20K|GID3|UBC8|UBCH|UBCH2	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Chrustowicz J (2024)	PUBMED:38113892	9606	9606	High Throughput	-	-	-	-	BIOGRID	P62256	A4D1L5	NP_003335|NP_001189427|NP_874356	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3660870	5894	9049	111831	114511	-	-	RAF1	AIP	CMD1NN|CRAF|NS5|Raf-1|c-Raf	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Shanderson RL (2024)	PUBMED:38496616	9606	9606	High Throughput	-	-	BioID|Raf1 proximal protein with SAINT greater or equal to 0.9 in melanoma cell lines|Raf1 proximal protein with SAINT greater or equal to 0.9 in pancreatic cell lines	-	BIOGRID	P04049	B4E0X2|L7RRS6	NP_001341624|NP_001341620|NP_001341621|NP_001341622|NP_001341623|NP_002871|NP_001341619|NP_001341618	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3677859	9049	2023	114511	108338	-	-	AIP	ENO1	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	ENO1L1|MPB1|NNE|PPH	Cross-Linking-MS (XL-MS)	physical	Wheat A (2021)	PUBMED:34349018	9606	9606	High Throughput	-	-	In vivo cross-linking-mass spectrometry (XL-MS) was carried out in HEK-293 cells using the cross-linking reagent Alkyne-A-DSBSO (Azide/Alkyne-tagged, acid-cleavable disuccinimidyl bissulfoxide). High confidence protein interactions were identified based on cross-linked peptides having an FDR < 1%.	-	BIOGRID	O00170	-	NP_001289889|NP_001289888|NP_003968	P06733	A0A024R4F1|E2DRY6	NP_001188412|NP_001419|NP_001340275	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3679410	9049	6125	114511	112045	-	MSTP030	AIP	RPL5	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	DBA6|L5|PPP1R135	Cross-Linking-MS (XL-MS)	physical	Wheat A (2021)	PUBMED:34349018	9606	9606	High Throughput	-	-	In vivo cross-linking-mass spectrometry (XL-MS) was carried out in HEK-293 cells using the cross-linking reagent Alkyne-A-DSBSO (Azide/Alkyne-tagged, acid-cleavable disuccinimidyl bissulfoxide). High confidence protein interactions were identified based on cross-linked peptides having an FDR < 1%.	-	BIOGRID	O00170	-	NP_001289889|NP_001289888|NP_003968	P46777	A2RUM7	NP_000960	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3695443	1050	9049	107479	114511	-	-	CEBPA	AIP	C/EBP-alpha|CEBP	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Protein-peptide	physical	Ramberger E (2021)	PUBMED:34189442	9606	9606	High Throughput	-	-	Used arrayed peptide matrix screening (PRISMA) method|significance threshold (FDR less than 0.1)	-	BIOGRID	P49715	-	NP_001272758|NP_001274353|NP_001274364|NP_004355	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
